sample_frac,from_var,to_var,edge_type,edge_str,freq
0.65,awake_std_t,promis_dep_sum_t,directed,awake_std_t -> promis_dep_sum_t,0.001
0.65,onset_latency_mean_tm1,deep_mean_tm1,directed,onset_latency_mean_tm1 -> deep_mean_tm1,0.001
0.65,deep_mean_tm1,deep_std_t,directed,deep_mean_tm1 -> deep_std_t,0.006
0.65,ethnicity_encoded,breath_average_mean_t,directed,ethnicity_encoded -> breath_average_mean_t,0.001
0.65,promis_dep_sum_tm1,hr_average_mean_tm1,directed,promis_dep_sum_tm1 -> hr_average_mean_tm1,0.001
0.65,breath_average_mean_t,hr_lowest_mean_t,directed,breath_average_mean_t -> hr_lowest_mean_t,0.002
0.65,breath_average_mean_t,hr_lowest_mean_t,undirected,breath_average_mean_t -- hr_lowest_mean_t,0.001
0.65,rem_std_t,hr_average_mean_t,directed,rem_std_t -> hr_average_mean_t,0.003
0.65,awake_mean_tm1,temperature_max_mean_tm1,directed,awake_mean_tm1 -> temperature_max_mean_tm1,0.003
0.65,hr_lowest_std_tm1,rem_std_tm1,directed,hr_lowest_std_tm1 -> rem_std_tm1,0.002
0.65,temperature_trend_deviation_std_tm1,onset_latency_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> onset_latency_mean_tm1,0.002
0.65,light_mean_tm1,onset_latency_mean_tm1,directed,light_mean_tm1 -> onset_latency_mean_tm1,0.002
0.65,promis_anx_sum_tm1,rem_std_tm1,directed,promis_anx_sum_tm1 -> rem_std_tm1,0.001
0.65,promis_anx_sum_tm1,awake_std_tm1,directed,promis_anx_sum_tm1 -> awake_std_tm1,0.001
0.65,age_binned,temperature_trend_deviation_std_tm1,directed,age_binned -> temperature_trend_deviation_std_tm1,0.002
0.65,sex_encoded,hr_lowest_mean_t,directed,sex_encoded -> hr_lowest_mean_t,0.001
0.65,breath_v_average_std_tm1,breath_average_mean_tm1,directed,breath_v_average_std_tm1 -> breath_average_mean_tm1,0.001
0.65,temperature_max_mean_tm1,awake_mean_tm1,directed,temperature_max_mean_tm1 -> awake_mean_tm1,0.001
0.65,temperature_trend_deviation_std_tm1,breath_v_average_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_v_average_mean_tm1,0.005
0.65,race_encoded,temperature_deviation_mean_tm1,directed,race_encoded -> temperature_deviation_mean_tm1,0.002
0.65,temperature_trend_deviation_std_tm1,breath_v_average_std_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_v_average_std_tm1,0.003
0.65,onset_latency_std_t,temperature_trend_deviation_mean_t,directed,onset_latency_std_t -> temperature_trend_deviation_mean_t,0.004
0.65,awake_mean_t,rmssd_mean_t,directed,awake_mean_t -> rmssd_mean_t,0.003
0.65,promis_anx_sum_t,breath_average_mean_t,directed,promis_anx_sum_t -> breath_average_mean_t,0.002
0.65,rmssd_mean_tm1,hr_lowest_mean_tm1,directed,rmssd_mean_tm1 -> hr_lowest_mean_tm1,0.005
0.65,breath_average_mean_tm1,rmssd_std_t,directed,breath_average_mean_tm1 -> rmssd_std_t,0.001
0.65,breath_average_mean_t,promis_anx_sum_t,directed,breath_average_mean_t -> promis_anx_sum_t,0.001
0.65,temperature_deviation_mean_tm1,breath_v_average_std_tm1,directed,temperature_deviation_mean_tm1 -> breath_v_average_std_tm1,0.001
0.65,deep_std_tm1,temperature_deviation_mean_tm1,directed,deep_std_tm1 -> temperature_deviation_mean_tm1,0.001
0.65,hr_lowest_std_tm1,hr_average_mean_tm1,directed,hr_lowest_std_tm1 -> hr_average_mean_tm1,0.001
0.65,rem_std_t,promis_anx_sum_t,directed,rem_std_t -> promis_anx_sum_t,0.002
0.65,deep_std_tm1,breath_average_mean_tm1,directed,deep_std_tm1 -> breath_average_mean_tm1,0.001
0.65,temperature_max_std_tm1,temperature_deviation_mean_t,directed,temperature_max_std_tm1 -> temperature_deviation_mean_t,0.001
0.65,sex_encoded,hr_lowest_mean_tm1,directed,sex_encoded -> hr_lowest_mean_tm1,0.003
0.65,rem_std_t,hr_lowest_std_t,directed,rem_std_t -> hr_lowest_std_t,0.001
0.65,light_mean_tm1,hr_lowest_std_tm1,directed,light_mean_tm1 -> hr_lowest_std_tm1,0.002
0.65,rem_std_tm1,hr_lowest_mean_tm1,directed,rem_std_tm1 -> hr_lowest_mean_tm1,0.001
0.65,breath_average_mean_tm1,temperature_trend_deviation_mean_t,directed,breath_average_mean_tm1 -> temperature_trend_deviation_mean_t,0.001
0.65,deep_std_tm1,temperature_trend_deviation_mean_t,directed,deep_std_tm1 -> temperature_trend_deviation_mean_t,0.001
0.65,light_mean_tm1,hr_average_mean_tm1,directed,light_mean_tm1 -> hr_average_mean_tm1,0.001
0.65,rmssd_std_tm1,onset_latency_mean_t,directed,rmssd_std_tm1 -> onset_latency_mean_t,0.001
0.65,rem_std_tm1,promis_anx_sum_tm1,directed,rem_std_tm1 -> promis_anx_sum_tm1,0.001
0.65,temperature_deviation_mean_tm1,onset_latency_mean_tm1,directed,temperature_deviation_mean_tm1 -> onset_latency_mean_tm1,0.002
0.65,temperature_trend_deviation_mean_t,temperature_deviation_std_t,directed,temperature_trend_deviation_mean_t -> temperature_deviation_std_t,0.003
0.65,onset_latency_std_tm1,promis_dep_sum_tm1,directed,onset_latency_std_tm1 -> promis_dep_sum_tm1,0.001
0.65,hr_lowest_mean_tm1,rem_std_tm1,directed,hr_lowest_mean_tm1 -> rem_std_tm1,0.001
0.65,promis_anx_sum_tm1,awake_mean_tm1,directed,promis_anx_sum_tm1 -> awake_mean_tm1,0.003
0.65,temperature_deviation_std_t,rem_std_t,directed,temperature_deviation_std_t -> rem_std_t,0.001
0.65,race_encoded,rem_mean_t,directed,race_encoded -> rem_mean_t,0.001
0.65,breath_average_std_t,light_std_t,directed,breath_average_std_t -> light_std_t,0.002
0.65,onset_latency_mean_tm1,hr_average_mean_tm1,directed,onset_latency_mean_tm1 -> hr_average_mean_tm1,0.001
0.65,hr_lowest_std_t,hr_average_mean_t,directed,hr_lowest_std_t -> hr_average_mean_t,0.001
0.65,awake_std_tm1,promis_anx_sum_t,directed,awake_std_tm1 -> promis_anx_sum_t,0.001
0.65,deep_std_tm1,awake_mean_t,directed,deep_std_tm1 -> awake_mean_t,0.001
0.65,light_mean_t,promis_anx_sum_t,directed,light_mean_t -> promis_anx_sum_t,0.001
0.65,breath_v_average_std_tm1,temperature_deviation_std_tm1,undirected,breath_v_average_std_tm1 -- temperature_deviation_std_tm1,0.001
0.65,rem_mean_t,deep_std_t,directed,rem_mean_t -> deep_std_t,0.001
0.65,efficiency_mean_t,temperature_max_std_t,directed,efficiency_mean_t -> temperature_max_std_t,0.001
0.65,onset_latency_std_tm1,temperature_max_std_tm1,directed,onset_latency_std_tm1 -> temperature_max_std_tm1,0.001
0.65,temperature_trend_deviation_std_t,temperature_max_mean_t,directed,temperature_trend_deviation_std_t -> temperature_max_mean_t,0.002
0.65,breath_v_average_mean_tm1,deep_std_t,directed,breath_v_average_mean_tm1 -> deep_std_t,0.001
0.65,temperature_max_mean_tm1,promis_dep_sum_t,directed,temperature_max_mean_tm1 -> promis_dep_sum_t,0.001
0.65,race_encoded,temperature_trend_deviation_mean_t,directed,race_encoded -> temperature_trend_deviation_mean_t,0.001
0.65,onset_latency_mean_tm1,breath_v_average_mean_tm1,directed,onset_latency_mean_tm1 -> breath_v_average_mean_tm1,0.001
0.65,temperature_deviation_mean_tm1,hr_lowest_std_tm1,directed,temperature_deviation_mean_tm1 -> hr_lowest_std_tm1,0.001
0.65,rmssd_std_tm1,breath_v_average_mean_t,directed,rmssd_std_tm1 -> breath_v_average_mean_t,0.001
0.65,temperature_deviation_mean_tm1,temperature_max_mean_tm1,directed,temperature_deviation_mean_tm1 -> temperature_max_mean_tm1,0.001
0.7,age_binned,promis_dep_sum_tm1,directed,age_binned -> promis_dep_sum_tm1,1.0
0.7,age_binned,promis_anx_sum_tm1,directed,age_binned -> promis_anx_sum_tm1,0.994
0.7,age_binned,rmssd_std_tm1,directed,age_binned -> rmssd_std_tm1,0.938
0.7,age_binned,breath_average_std_tm1,directed,age_binned -> breath_average_std_tm1,1.0
0.7,age_binned,deep_mean_tm1,directed,age_binned -> deep_mean_tm1,0.208
0.7,age_binned,rem_mean_tm1,directed,age_binned -> rem_mean_tm1,0.328
0.7,age_binned,rmssd_std_t,directed,age_binned -> rmssd_std_t,1.0
0.7,age_binned,breath_average_std_t,directed,age_binned -> breath_average_std_t,1.0
0.7,age_binned,breath_v_average_std_t,directed,age_binned -> breath_v_average_std_t,0.988
0.7,age_binned,awake_std_t,directed,age_binned -> awake_std_t,0.933
0.7,sex_encoded,promis_anx_sum_tm1,directed,sex_encoded -> promis_anx_sum_tm1,1.0
0.7,sex_encoded,temperature_trend_deviation_std_tm1,directed,sex_encoded -> temperature_trend_deviation_std_tm1,1.0
0.7,sex_encoded,onset_latency_mean_tm1,directed,sex_encoded -> onset_latency_mean_tm1,0.629
0.7,sex_encoded,deep_std_tm1,directed,sex_encoded -> deep_std_tm1,1.0
0.7,sex_encoded,promis_anx_sum_t,directed,sex_encoded -> promis_anx_sum_t,1.0
0.7,sex_encoded,hr_average_std_t,directed,sex_encoded -> hr_average_std_t,0.578
0.7,sex_encoded,temperature_trend_deviation_std_t,directed,sex_encoded -> temperature_trend_deviation_std_t,1.0
0.7,sex_encoded,onset_latency_std_t,directed,sex_encoded -> onset_latency_std_t,1.0
0.7,sex_encoded,deep_std_t,directed,sex_encoded -> deep_std_t,1.0
0.7,promis_anx_sum_tm1,promis_dep_sum_tm1,directed,promis_anx_sum_tm1 -> promis_dep_sum_tm1,0.75
0.7,promis_dep_sum_tm1,promis_dep_sum_t,directed,promis_dep_sum_tm1 -> promis_dep_sum_t,1.0
0.7,promis_dep_sum_tm1,promis_anx_sum_t,directed,promis_dep_sum_tm1 -> promis_anx_sum_t,1.0
0.7,promis_anx_sum_tm1,promis_dep_sum_t,directed,promis_anx_sum_tm1 -> promis_dep_sum_t,1.0
0.7,promis_anx_sum_tm1,promis_anx_sum_t,directed,promis_anx_sum_tm1 -> promis_anx_sum_t,1.0
0.7,rmssd_mean_tm1,hr_average_mean_tm1,directed,rmssd_mean_tm1 -> hr_average_mean_tm1,0.582
0.7,breath_average_mean_tm1,hr_average_mean_tm1,directed,breath_average_mean_tm1 -> hr_average_mean_tm1,0.571
0.7,hr_lowest_mean_tm1,hr_average_mean_tm1,directed,hr_lowest_mean_tm1 -> hr_average_mean_tm1,0.564
0.7,breath_v_average_mean_tm1,hr_average_mean_tm1,directed,breath_v_average_mean_tm1 -> hr_average_mean_tm1,0.992
0.7,temperature_trend_deviation_mean_tm1,hr_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> hr_average_mean_tm1,0.995
0.7,efficiency_mean_tm1,hr_average_mean_tm1,directed,efficiency_mean_tm1 -> hr_average_mean_tm1,0.315
0.7,hr_average_mean_tm1,hr_average_mean_t,directed,hr_average_mean_tm1 -> hr_average_mean_t,1.0
0.7,rmssd_std_tm1,hr_average_std_tm1,directed,rmssd_std_tm1 -> hr_average_std_tm1,0.999
0.7,breath_average_std_tm1,hr_average_std_tm1,directed,breath_average_std_tm1 -> hr_average_std_tm1,0.968
0.7,hr_lowest_mean_tm1,hr_average_std_tm1,directed,hr_lowest_mean_tm1 -> hr_average_std_tm1,0.989
0.7,hr_lowest_std_tm1,hr_average_std_tm1,directed,hr_lowest_std_tm1 -> hr_average_std_tm1,0.997
0.7,breath_v_average_std_tm1,hr_average_std_tm1,directed,breath_v_average_std_tm1 -> hr_average_std_tm1,0.99
0.7,breath_v_average_std_tm1,hr_average_std_tm1,undirected,breath_v_average_std_tm1 -- hr_average_std_tm1,0.006
0.7,temperature_deviation_std_tm1,hr_average_std_tm1,directed,temperature_deviation_std_tm1 -> hr_average_std_tm1,0.999
0.7,efficiency_std_tm1,hr_average_std_tm1,directed,efficiency_std_tm1 -> hr_average_std_tm1,0.962
0.7,awake_std_tm1,hr_average_std_tm1,directed,awake_std_tm1 -> hr_average_std_tm1,0.692
0.7,hr_average_std_tm1,hr_average_std_t,directed,hr_average_std_tm1 -> hr_average_std_t,1.0
0.7,hr_lowest_mean_tm1,rmssd_mean_tm1,directed,hr_lowest_mean_tm1 -> rmssd_mean_tm1,0.999
0.7,deep_mean_tm1,rmssd_mean_tm1,directed,deep_mean_tm1 -> rmssd_mean_tm1,0.975
0.7,rem_mean_tm1,rmssd_mean_tm1,directed,rem_mean_tm1 -> rmssd_mean_tm1,0.967
0.7,rem_mean_tm1,rmssd_mean_tm1,undirected,rem_mean_tm1 -- rmssd_mean_tm1,0.003
0.7,rmssd_mean_tm1,rmssd_mean_t,directed,rmssd_mean_tm1 -> rmssd_mean_t,1.0
0.7,rmssd_std_tm1,deep_std_tm1,directed,rmssd_std_tm1 -> deep_std_tm1,0.353
0.7,rmssd_std_tm1,hr_average_std_t,directed,rmssd_std_tm1 -> hr_average_std_t,0.563
0.7,rmssd_std_tm1,rmssd_std_t,directed,rmssd_std_tm1 -> rmssd_std_t,1.0
0.7,rmssd_std_tm1,rem_std_t,directed,rmssd_std_tm1 -> rem_std_t,0.987
0.7,temperature_deviation_mean_tm1,breath_average_mean_tm1,directed,temperature_deviation_mean_tm1 -> breath_average_mean_tm1,0.811
0.7,temperature_trend_deviation_mean_tm1,breath_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> breath_average_mean_tm1,0.274
0.7,temperature_trend_deviation_std_tm1,breath_average_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_average_mean_tm1,0.999
0.7,rem_mean_tm1,breath_average_mean_tm1,directed,rem_mean_tm1 -> breath_average_mean_tm1,0.97
0.7,breath_average_mean_tm1,breath_average_mean_t,directed,breath_average_mean_tm1 -> breath_average_mean_t,1.0
0.7,breath_v_average_std_tm1,breath_average_std_tm1,directed,breath_v_average_std_tm1 -> breath_average_std_tm1,0.967
0.7,deep_std_tm1,breath_average_std_tm1,directed,deep_std_tm1 -> breath_average_std_tm1,0.848
0.7,breath_average_std_tm1,light_std_tm1,directed,breath_average_std_tm1 -> light_std_tm1,0.28
0.7,awake_std_tm1,breath_average_std_tm1,directed,awake_std_tm1 -> breath_average_std_tm1,0.915
0.7,breath_average_std_tm1,breath_average_std_t,directed,breath_average_std_tm1 -> breath_average_std_t,1.0
0.7,hr_lowest_mean_tm1,hr_lowest_mean_t,directed,hr_lowest_mean_tm1 -> hr_lowest_mean_t,1.0
0.7,temperature_max_mean_tm1,hr_lowest_std_tm1,directed,temperature_max_mean_tm1 -> hr_lowest_std_tm1,0.554
0.7,temperature_max_std_tm1,hr_lowest_std_tm1,directed,temperature_max_std_tm1 -> hr_lowest_std_tm1,0.529
0.7,efficiency_std_tm1,hr_lowest_std_tm1,directed,efficiency_std_tm1 -> hr_lowest_std_tm1,0.417
0.7,hr_lowest_std_tm1,hr_lowest_std_t,directed,hr_lowest_std_tm1 -> hr_lowest_std_t,1.0
0.7,deep_mean_tm1,breath_v_average_mean_tm1,directed,deep_mean_tm1 -> breath_v_average_mean_tm1,0.906
0.7,rem_mean_tm1,breath_v_average_mean_tm1,directed,rem_mean_tm1 -> breath_v_average_mean_tm1,0.973
0.7,rem_std_tm1,breath_v_average_mean_tm1,directed,rem_std_tm1 -> breath_v_average_mean_tm1,0.915
0.7,breath_v_average_mean_tm1,breath_v_average_mean_t,directed,breath_v_average_mean_tm1 -> breath_v_average_mean_t,1.0
0.7,breath_v_average_std_tm1,deep_std_tm1,directed,breath_v_average_std_tm1 -> deep_std_tm1,0.958
0.7,breath_v_average_std_tm1,rem_std_tm1,directed,breath_v_average_std_tm1 -> rem_std_tm1,0.355
0.7,breath_v_average_std_tm1,rem_std_tm1,undirected,breath_v_average_std_tm1 -- rem_std_tm1,0.395
0.7,breath_v_average_std_tm1,breath_v_average_std_t,directed,breath_v_average_std_tm1 -> breath_v_average_std_t,1.0
0.7,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_tm1,directed,temperature_deviation_mean_tm1 -> temperature_trend_deviation_mean_tm1,0.356
0.7,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_tm1,undirected,temperature_deviation_mean_tm1 -- temperature_trend_deviation_mean_tm1,0.59
0.7,temperature_deviation_mean_tm1,temperature_deviation_mean_t,directed,temperature_deviation_mean_tm1 -> temperature_deviation_mean_t,1.0
0.7,temperature_trend_deviation_mean_tm1,temperature_deviation_std_tm1,directed,temperature_trend_deviation_mean_tm1 -> temperature_deviation_std_tm1,0.176
0.7,temperature_trend_deviation_std_tm1,temperature_deviation_std_tm1,directed,temperature_trend_deviation_std_tm1 -> temperature_deviation_std_tm1,0.18
0.7,temperature_deviation_std_tm1,temperature_deviation_std_t,directed,temperature_deviation_std_tm1 -> temperature_deviation_std_t,1.0
0.7,temperature_trend_deviation_mean_tm1,temperature_trend_deviation_mean_t,directed,temperature_trend_deviation_mean_tm1 -> temperature_trend_deviation_mean_t,1.0
0.7,temperature_trend_deviation_std_tm1,awake_std_tm1,directed,temperature_trend_deviation_std_tm1 -> awake_std_tm1,0.68
0.7,temperature_trend_deviation_std_tm1,temperature_deviation_std_t,directed,temperature_trend_deviation_std_tm1 -> temperature_deviation_std_t,0.961
0.7,temperature_trend_deviation_std_tm1,temperature_trend_deviation_std_t,directed,temperature_trend_deviation_std_tm1 -> temperature_trend_deviation_std_t,1.0
0.7,temperature_max_mean_tm1,efficiency_mean_tm1,directed,temperature_max_mean_tm1 -> efficiency_mean_tm1,0.98
0.7,temperature_max_mean_tm1,light_mean_tm1,directed,temperature_max_mean_tm1 -> light_mean_tm1,0.915
0.7,temperature_max_mean_tm1,temperature_max_mean_t,directed,temperature_max_mean_tm1 -> temperature_max_mean_t,1.0
0.7,temperature_max_std_tm1,efficiency_std_tm1,directed,temperature_max_std_tm1 -> efficiency_std_tm1,0.957
0.7,temperature_max_std_tm1,deep_std_tm1,directed,temperature_max_std_tm1 -> deep_std_tm1,0.83
0.7,temperature_max_std_tm1,light_std_tm1,directed,temperature_max_std_tm1 -> light_std_tm1,0.565
0.7,temperature_max_std_tm1,temperature_max_std_t,directed,temperature_max_std_tm1 -> temperature_max_std_t,1.0
0.7,onset_latency_mean_tm1,awake_mean_tm1,directed,onset_latency_mean_tm1 -> awake_mean_tm1,0.582
0.7,onset_latency_mean_tm1,onset_latency_mean_t,directed,onset_latency_mean_tm1 -> onset_latency_mean_t,1.0
0.7,onset_latency_std_tm1,awake_std_tm1,directed,onset_latency_std_tm1 -> awake_std_tm1,0.575
0.7,onset_latency_std_tm1,onset_latency_std_t,directed,onset_latency_std_tm1 -> onset_latency_std_t,1.0
0.7,onset_latency_std_tm1,awake_std_t,directed,onset_latency_std_tm1 -> awake_std_t,1.0
0.7,deep_mean_tm1,efficiency_mean_tm1,directed,deep_mean_tm1 -> efficiency_mean_tm1,1.0
0.7,rem_mean_tm1,efficiency_mean_tm1,directed,rem_mean_tm1 -> efficiency_mean_tm1,1.0
0.7,awake_mean_tm1,efficiency_mean_tm1,directed,awake_mean_tm1 -> efficiency_mean_tm1,1.0
0.7,efficiency_mean_tm1,efficiency_mean_t,directed,efficiency_mean_tm1 -> efficiency_mean_t,1.0
0.7,efficiency_std_tm1,deep_std_tm1,directed,efficiency_std_tm1 -> deep_std_tm1,1.0
0.7,efficiency_std_tm1,light_std_tm1,directed,efficiency_std_tm1 -> light_std_tm1,0.652
0.7,efficiency_std_tm1,light_std_tm1,undirected,efficiency_std_tm1 -- light_std_tm1,0.039
0.7,awake_std_tm1,efficiency_std_tm1,directed,awake_std_tm1 -> efficiency_std_tm1,0.99
0.7,efficiency_std_tm1,efficiency_std_t,directed,efficiency_std_tm1 -> efficiency_std_t,1.0
0.7,deep_mean_tm1,light_mean_tm1,directed,deep_mean_tm1 -> light_mean_tm1,0.907
0.7,deep_mean_tm1,deep_mean_t,directed,deep_mean_tm1 -> deep_mean_t,1.0
0.7,light_std_tm1,deep_std_tm1,directed,light_std_tm1 -> deep_std_tm1,0.836
0.7,deep_std_tm1,deep_std_t,directed,deep_std_tm1 -> deep_std_t,1.0
0.7,light_mean_tm1,rem_mean_tm1,directed,light_mean_tm1 -> rem_mean_tm1,0.238
0.7,light_mean_tm1,rem_mean_tm1,undirected,light_mean_tm1 -- rem_mean_tm1,0.01
0.7,awake_mean_tm1,light_mean_tm1,directed,awake_mean_tm1 -> light_mean_tm1,0.923
0.7,awake_mean_tm1,light_mean_tm1,undirected,awake_mean_tm1 -- light_mean_tm1,0.006
0.7,light_mean_tm1,light_mean_t,directed,light_mean_tm1 -> light_mean_t,1.0
0.7,light_std_tm1,rem_std_tm1,directed,light_std_tm1 -> rem_std_tm1,0.472
0.7,light_std_tm1,rem_std_tm1,undirected,light_std_tm1 -- rem_std_tm1,0.222
0.7,awake_std_tm1,light_std_tm1,directed,awake_std_tm1 -> light_std_tm1,0.04
0.7,light_std_tm1,light_std_t,directed,light_std_tm1 -> light_std_t,1.0
0.7,rem_mean_tm1,rem_mean_t,directed,rem_mean_tm1 -> rem_mean_t,1.0
0.7,awake_std_tm1,rem_std_tm1,directed,awake_std_tm1 -> rem_std_tm1,0.645
0.7,awake_std_tm1,rem_std_tm1,undirected,awake_std_tm1 -- rem_std_tm1,0.182
0.7,rem_std_tm1,rmssd_std_t,directed,rem_std_tm1 -> rmssd_std_t,1.0
0.7,rem_std_tm1,rem_std_t,directed,rem_std_tm1 -> rem_std_t,1.0
0.7,awake_mean_tm1,awake_mean_t,directed,awake_mean_tm1 -> awake_mean_t,1.0
0.7,awake_std_tm1,onset_latency_std_t,directed,awake_std_tm1 -> onset_latency_std_t,0.352
0.7,awake_std_tm1,awake_std_t,directed,awake_std_tm1 -> awake_std_t,1.0
0.7,promis_anx_sum_t,promis_dep_sum_t,directed,promis_anx_sum_t -> promis_dep_sum_t,0.733
0.7,hr_average_mean_t,rmssd_mean_t,directed,hr_average_mean_t -> rmssd_mean_t,0.599
0.7,hr_average_mean_t,rmssd_mean_t,undirected,hr_average_mean_t -- rmssd_mean_t,0.001
0.7,breath_average_mean_t,hr_average_mean_t,directed,breath_average_mean_t -> hr_average_mean_t,0.715
0.7,hr_average_mean_t,hr_lowest_mean_t,directed,hr_average_mean_t -> hr_lowest_mean_t,0.7
0.7,breath_v_average_mean_t,hr_average_mean_t,directed,breath_v_average_mean_t -> hr_average_mean_t,0.196
0.7,temperature_deviation_mean_t,hr_average_mean_t,directed,temperature_deviation_mean_t -> hr_average_mean_t,0.58
0.7,temperature_trend_deviation_mean_t,hr_average_mean_t,directed,temperature_trend_deviation_mean_t -> hr_average_mean_t,0.523
0.7,rmssd_std_t,hr_average_std_t,directed,rmssd_std_t -> hr_average_std_t,1.0
0.7,breath_average_std_t,hr_average_std_t,directed,breath_average_std_t -> hr_average_std_t,0.833
0.7,hr_lowest_mean_t,hr_average_std_t,directed,hr_lowest_mean_t -> hr_average_std_t,0.875
0.7,hr_lowest_std_t,hr_average_std_t,directed,hr_lowest_std_t -> hr_average_std_t,0.879
0.7,breath_v_average_std_t,hr_average_std_t,directed,breath_v_average_std_t -> hr_average_std_t,0.585
0.7,temperature_deviation_std_t,hr_average_std_t,directed,temperature_deviation_std_t -> hr_average_std_t,0.969
0.7,temperature_trend_deviation_mean_t,hr_average_std_t,directed,temperature_trend_deviation_mean_t -> hr_average_std_t,0.221
0.7,efficiency_std_t,hr_average_std_t,directed,efficiency_std_t -> hr_average_std_t,0.178
0.7,awake_std_t,hr_average_std_t,directed,awake_std_t -> hr_average_std_t,0.963
0.7,hr_lowest_mean_t,rmssd_mean_t,directed,hr_lowest_mean_t -> rmssd_mean_t,0.966
0.7,hr_lowest_mean_t,rmssd_mean_t,undirected,hr_lowest_mean_t -- rmssd_mean_t,0.002
0.7,deep_mean_t,rmssd_mean_t,directed,deep_mean_t -> rmssd_mean_t,0.718
0.7,rem_mean_t,rmssd_mean_t,directed,rem_mean_t -> rmssd_mean_t,0.837
0.7,rmssd_std_t,deep_std_t,directed,rmssd_std_t -> deep_std_t,0.712
0.7,hr_lowest_mean_t,breath_average_mean_t,directed,hr_lowest_mean_t -> breath_average_mean_t,0.998
0.7,temperature_trend_deviation_mean_t,breath_average_mean_t,directed,temperature_trend_deviation_mean_t -> breath_average_mean_t,0.971
0.7,temperature_trend_deviation_std_t,breath_average_mean_t,directed,temperature_trend_deviation_std_t -> breath_average_mean_t,0.189
0.7,rem_mean_t,breath_average_mean_t,directed,rem_mean_t -> breath_average_mean_t,1.0
0.7,awake_std_t,breath_average_mean_t,directed,awake_std_t -> breath_average_mean_t,0.849
0.7,breath_v_average_mean_t,breath_average_std_t,directed,breath_v_average_mean_t -> breath_average_std_t,0.94
0.7,breath_v_average_std_t,breath_average_std_t,directed,breath_v_average_std_t -> breath_average_std_t,0.954
0.7,temperature_deviation_std_t,breath_average_std_t,directed,temperature_deviation_std_t -> breath_average_std_t,0.909
0.7,deep_std_t,breath_average_std_t,directed,deep_std_t -> breath_average_std_t,0.956
0.7,hr_lowest_mean_t,onset_latency_mean_t,directed,hr_lowest_mean_t -> onset_latency_mean_t,0.464
0.7,breath_v_average_std_t,hr_lowest_std_t,directed,breath_v_average_std_t -> hr_lowest_std_t,0.072
0.7,temperature_max_mean_t,hr_lowest_std_t,directed,temperature_max_mean_t -> hr_lowest_std_t,0.938
0.7,hr_lowest_std_t,efficiency_std_t,directed,hr_lowest_std_t -> efficiency_std_t,0.88
0.7,deep_std_t,hr_lowest_std_t,directed,deep_std_t -> hr_lowest_std_t,0.93
0.7,deep_mean_t,breath_v_average_mean_t,directed,deep_mean_t -> breath_v_average_mean_t,1.0
0.7,rem_mean_t,breath_v_average_mean_t,directed,rem_mean_t -> breath_v_average_mean_t,0.998
0.7,awake_std_t,breath_v_average_mean_t,directed,awake_std_t -> breath_v_average_mean_t,0.862
0.7,breath_v_average_std_t,deep_std_t,directed,breath_v_average_std_t -> deep_std_t,0.842
0.7,rem_std_t,breath_v_average_std_t,directed,rem_std_t -> breath_v_average_std_t,0.979
0.7,temperature_deviation_mean_t,temperature_trend_deviation_mean_t,directed,temperature_deviation_mean_t -> temperature_trend_deviation_mean_t,0.535
0.7,temperature_deviation_mean_t,temperature_trend_deviation_mean_t,undirected,temperature_deviation_mean_t -- temperature_trend_deviation_mean_t,0.092
0.7,temperature_deviation_mean_t,awake_mean_t,directed,temperature_deviation_mean_t -> awake_mean_t,0.216
0.7,temperature_deviation_std_t,temperature_trend_deviation_std_t,directed,temperature_deviation_std_t -> temperature_trend_deviation_std_t,0.991
0.7,light_std_t,temperature_deviation_std_t,directed,light_std_t -> temperature_deviation_std_t,0.134
0.7,temperature_deviation_std_t,awake_std_t,directed,temperature_deviation_std_t -> awake_std_t,0.813
0.7,temperature_max_mean_t,efficiency_mean_t,directed,temperature_max_mean_t -> efficiency_mean_t,0.971
0.7,temperature_max_mean_t,light_mean_t,directed,temperature_max_mean_t -> light_mean_t,0.93
0.7,temperature_max_mean_t,rem_mean_t,directed,temperature_max_mean_t -> rem_mean_t,0.628
0.7,temperature_max_std_t,efficiency_std_t,directed,temperature_max_std_t -> efficiency_std_t,0.696
0.7,deep_std_t,temperature_max_std_t,directed,deep_std_t -> temperature_max_std_t,0.679
0.7,temperature_max_std_t,light_std_t,directed,temperature_max_std_t -> light_std_t,0.99
0.7,awake_std_t,temperature_max_std_t,directed,awake_std_t -> temperature_max_std_t,0.672
0.7,awake_mean_t,onset_latency_mean_t,directed,awake_mean_t -> onset_latency_mean_t,0.696
0.7,onset_latency_std_t,awake_std_t,directed,onset_latency_std_t -> awake_std_t,0.782
0.7,deep_mean_t,efficiency_mean_t,directed,deep_mean_t -> efficiency_mean_t,1.0
0.7,efficiency_mean_t,light_mean_t,directed,efficiency_mean_t -> light_mean_t,0.553
