sample_frac,from_var,to_var,edge_type,edge_str,freq
0.7,hr_lowest_mean_t,rmssd_mean_t,directed,hr_lowest_mean_t -> rmssd_mean_t,0.93
0.7,rmssd_mean_t,deep_mean_t,directed,rmssd_mean_t -> deep_mean_t,0.257
0.7,rem_mean_t,rmssd_mean_t,directed,rem_mean_t -> rmssd_mean_t,0.737
0.7,temperature_trend_deviation_std_t,rmssd_std_t,directed,temperature_trend_deviation_std_t -> rmssd_std_t,0.353
0.7,deep_std_t,rmssd_std_t,directed,deep_std_t -> rmssd_std_t,0.242
0.7,hr_lowest_mean_t,breath_average_mean_t,directed,hr_lowest_mean_t -> breath_average_mean_t,0.993
0.7,temperature_trend_deviation_mean_t,breath_average_mean_t,directed,temperature_trend_deviation_mean_t -> breath_average_mean_t,0.976
0.7,rem_mean_t,breath_average_mean_t,directed,rem_mean_t -> breath_average_mean_t,0.996
0.7,awake_std_t,breath_average_mean_t,directed,awake_std_t -> breath_average_mean_t,0.459
0.7,breath_v_average_mean_t,breath_average_std_t,directed,breath_v_average_mean_t -> breath_average_std_t,0.896
0.7,breath_v_average_std_t,breath_average_std_t,directed,breath_v_average_std_t -> breath_average_std_t,0.947
0.7,temperature_deviation_std_t,breath_average_std_t,directed,temperature_deviation_std_t -> breath_average_std_t,0.936
0.7,deep_std_t,breath_average_std_t,directed,deep_std_t -> breath_average_std_t,0.957
0.7,rem_mean_t,breath_average_std_t,directed,rem_mean_t -> breath_average_std_t,0.388
0.7,rem_std_t,breath_average_std_t,directed,rem_std_t -> breath_average_std_t,0.568
0.7,hr_lowest_mean_t,onset_latency_mean_t,directed,hr_lowest_mean_t -> onset_latency_mean_t,0.079
0.7,temperature_max_mean_t,hr_lowest_std_t,directed,temperature_max_mean_t -> hr_lowest_std_t,0.89
0.7,hr_lowest_std_t,efficiency_std_t,directed,hr_lowest_std_t -> efficiency_std_t,0.943
0.7,deep_std_t,hr_lowest_std_t,directed,deep_std_t -> hr_lowest_std_t,0.853
0.7,deep_mean_t,breath_v_average_mean_t,directed,deep_mean_t -> breath_v_average_mean_t,1.0
0.7,rem_mean_t,breath_v_average_mean_t,directed,rem_mean_t -> breath_v_average_mean_t,0.999
0.7,breath_v_average_std_t,deep_std_t,directed,breath_v_average_std_t -> deep_std_t,0.865
0.7,rem_std_t,breath_v_average_std_t,directed,rem_std_t -> breath_v_average_std_t,0.982
0.7,temperature_deviation_mean_t,temperature_trend_deviation_mean_t,directed,temperature_deviation_mean_t -> temperature_trend_deviation_mean_t,0.771
0.7,temperature_deviation_std_t,temperature_trend_deviation_std_t,directed,temperature_deviation_std_t -> temperature_trend_deviation_std_t,0.981
0.7,temperature_deviation_std_t,light_std_t,directed,temperature_deviation_std_t -> light_std_t,0.72
0.7,temperature_deviation_std_t,awake_std_t,directed,temperature_deviation_std_t -> awake_std_t,0.674
0.7,temperature_trend_deviation_mean_t,awake_mean_t,directed,temperature_trend_deviation_mean_t -> awake_mean_t,0.056
0.7,temperature_max_mean_t,efficiency_mean_t,directed,temperature_max_mean_t -> efficiency_mean_t,0.964
0.7,temperature_max_mean_t,light_mean_t,directed,temperature_max_mean_t -> light_mean_t,0.786
0.7,temperature_max_std_t,efficiency_std_t,directed,temperature_max_std_t -> efficiency_std_t,0.83
0.7,temperature_max_std_t,deep_std_t,directed,temperature_max_std_t -> deep_std_t,0.354
0.7,temperature_max_std_t,light_std_t,directed,temperature_max_std_t -> light_std_t,0.97
0.7,light_mean_t,onset_latency_mean_t,directed,light_mean_t -> onset_latency_mean_t,0.017
0.7,awake_mean_t,onset_latency_mean_t,directed,awake_mean_t -> onset_latency_mean_t,0.271
0.7,onset_latency_std_t,awake_std_t,directed,onset_latency_std_t -> awake_std_t,0.844
0.7,deep_mean_t,efficiency_mean_t,directed,deep_mean_t -> efficiency_mean_t,1.0
0.7,efficiency_mean_t,light_mean_t,directed,efficiency_mean_t -> light_mean_t,0.616
0.7,rem_mean_t,efficiency_mean_t,directed,rem_mean_t -> efficiency_mean_t,1.0
0.7,awake_mean_t,efficiency_mean_t,directed,awake_mean_t -> efficiency_mean_t,1.0
0.7,efficiency_std_t,deep_std_t,directed,efficiency_std_t -> deep_std_t,0.229
0.7,light_mean_t,efficiency_std_t,directed,light_mean_t -> efficiency_std_t,0.573
0.7,light_std_t,efficiency_std_t,directed,light_std_t -> efficiency_std_t,0.678
0.7,awake_std_t,efficiency_std_t,directed,awake_std_t -> efficiency_std_t,0.992
0.7,light_mean_t,deep_mean_t,directed,light_mean_t -> deep_mean_t,0.286
0.7,light_std_t,deep_std_t,directed,light_std_t -> deep_std_t,0.959
0.7,rem_mean_t,light_mean_t,directed,rem_mean_t -> light_mean_t,0.677
0.7,light_mean_t,awake_mean_t,directed,light_mean_t -> awake_mean_t,0.151
0.7,rem_std_t,light_std_t,directed,rem_std_t -> light_std_t,0.996
0.7,awake_std_t,light_std_t,directed,awake_std_t -> light_std_t,0.717
0.7,rem_std_t,awake_std_t,directed,rem_std_t -> awake_std_t,0.568
0.7,age_binned,rem_mean_tm1,directed,age_binned -> rem_mean_tm1,0.484
0.7,sex_encoded,hr_average_std_t,directed,sex_encoded -> hr_average_std_t,0.536
0.7,ethnicity_encoded,onset_latency_mean_t,directed,ethnicity_encoded -> onset_latency_mean_t,0.016
0.7,ethnicity_encoded,awake_std_t,directed,ethnicity_encoded -> awake_std_t,0.257
0.7,hr_average_mean_tm1,promis_dep_sum_tm1,directed,hr_average_mean_tm1 -> promis_dep_sum_tm1,0.045
0.7,awake_std_tm1,promis_dep_sum_tm1,directed,awake_std_tm1 -> promis_dep_sum_tm1,0.242
0.7,rmssd_mean_tm1,hr_average_mean_tm1,directed,rmssd_mean_tm1 -> hr_average_mean_tm1,0.657
0.7,hr_average_mean_tm1,breath_average_mean_tm1,directed,hr_average_mean_tm1 -> breath_average_mean_tm1,0.392
0.7,breath_average_std_tm1,hr_average_std_tm1,directed,breath_average_std_tm1 -> hr_average_std_tm1,0.929
0.7,breath_v_average_std_tm1,hr_average_std_tm1,directed,breath_v_average_std_tm1 -> hr_average_std_tm1,0.978
0.7,efficiency_std_tm1,hr_average_std_tm1,directed,efficiency_std_tm1 -> hr_average_std_tm1,0.926
0.7,rmssd_mean_tm1,deep_mean_tm1,directed,rmssd_mean_tm1 -> deep_mean_tm1,0.031
0.7,rmssd_mean_tm1,rmssd_std_t,directed,rmssd_mean_tm1 -> rmssd_std_t,0.375
0.7,rmssd_std_tm1,temperature_trend_deviation_std_tm1,directed,rmssd_std_tm1 -> temperature_trend_deviation_std_tm1,0.145
0.7,rem_mean_tm1,breath_average_mean_tm1,directed,rem_mean_tm1 -> breath_average_mean_tm1,0.992
0.7,breath_average_std_tm1,hr_average_std_t,directed,breath_average_std_tm1 -> hr_average_std_t,0.47
0.7,temperature_max_mean_tm1,hr_lowest_std_tm1,directed,temperature_max_mean_tm1 -> hr_lowest_std_tm1,0.498
0.7,temperature_max_std_tm1,hr_lowest_std_tm1,directed,temperature_max_std_tm1 -> hr_lowest_std_tm1,0.472
0.7,efficiency_std_tm1,hr_lowest_std_tm1,directed,efficiency_std_tm1 -> hr_lowest_std_tm1,0.365
0.7,rem_std_tm1,breath_v_average_std_tm1,directed,rem_std_tm1 -> breath_v_average_std_tm1,0.343
0.7,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_t,directed,temperature_deviation_mean_tm1 -> temperature_trend_deviation_mean_t,0.388
0.7,temperature_deviation_std_tm1,temperature_trend_deviation_std_tm1,directed,temperature_deviation_std_tm1 -> temperature_trend_deviation_std_tm1,0.801
0.7,light_std_tm1,temperature_deviation_std_tm1,undirected,light_std_tm1 -- temperature_deviation_std_tm1,0.528
0.7,temperature_trend_deviation_mean_tm1,temperature_deviation_mean_t,directed,temperature_trend_deviation_mean_tm1 -> temperature_deviation_mean_t,0.502
0.7,awake_std_tm1,temperature_trend_deviation_std_tm1,directed,awake_std_tm1 -> temperature_trend_deviation_std_tm1,0.226
0.7,light_mean_tm1,temperature_max_mean_tm1,directed,light_mean_tm1 -> temperature_max_mean_tm1,0.049
0.7,temperature_max_std_tm1,deep_std_tm1,directed,temperature_max_std_tm1 -> deep_std_tm1,0.849
0.7,temperature_max_std_tm1,light_std_tm1,directed,temperature_max_std_tm1 -> light_std_tm1,0.545
0.7,awake_mean_tm1,onset_latency_mean_tm1,undirected,awake_mean_tm1 -- onset_latency_mean_tm1,0.678
0.7,awake_std_tm1,onset_latency_std_tm1,directed,awake_std_tm1 -> onset_latency_std_tm1,0.37
0.7,light_mean_tm1,efficiency_mean_tm1,directed,light_mean_tm1 -> efficiency_mean_tm1,0.055
0.7,efficiency_std_tm1,light_std_tm1,directed,efficiency_std_tm1 -> light_std_tm1,0.756
0.7,light_mean_tm1,deep_mean_tm1,directed,light_mean_tm1 -> deep_mean_tm1,0.069
0.7,light_mean_tm1,awake_mean_tm1,directed,light_mean_tm1 -> awake_mean_tm1,0.035
0.7,light_std_tm1,rem_std_tm1,directed,light_std_tm1 -> rem_std_tm1,0.737
0.7,rem_mean_tm1,rem_std_t,directed,rem_mean_tm1 -> rem_std_t,0.675
0.7,awake_std_tm1,breath_average_mean_t,directed,awake_std_tm1 -> breath_average_mean_t,0.562
0.7,awake_std_tm1,onset_latency_std_t,directed,awake_std_tm1 -> onset_latency_std_t,0.359
0.7,promis_anx_sum_t,promis_dep_sum_t,directed,promis_anx_sum_t -> promis_dep_sum_t,0.671
0.7,hr_average_mean_t,rmssd_mean_t,directed,hr_average_mean_t -> rmssd_mean_t,0.733
0.7,deep_mean_t,rmssd_mean_t,directed,deep_mean_t -> rmssd_mean_t,0.743
0.7,rmssd_std_t,deep_std_t,directed,rmssd_std_t -> deep_std_t,0.758
0.7,deep_std_t,breath_average_mean_t,directed,deep_std_t -> breath_average_mean_t,0.228
0.7,hr_lowest_std_t,deep_std_t,directed,hr_lowest_std_t -> deep_std_t,0.147
0.7,awake_std_t,breath_v_average_mean_t,directed,awake_std_t -> breath_v_average_mean_t,0.794
0.7,temperature_deviation_mean_t,awake_mean_t,directed,temperature_deviation_mean_t -> awake_mean_t,0.428
0.7,temperature_max_std_t,awake_std_t,directed,temperature_max_std_t -> awake_std_t,0.073
0.7,efficiency_std_t,light_std_t,directed,efficiency_std_t -> light_std_t,0.322
0.7,deep_mean_t,light_mean_t,directed,deep_mean_t -> light_mean_t,0.714
0.7,awake_mean_t,light_mean_t,directed,awake_mean_t -> light_mean_t,0.849
0.7,light_std_t,awake_std_t,directed,light_std_t -> awake_std_t,0.278
0.7,age_binned,onset_latency_mean_t,directed,age_binned -> onset_latency_mean_t,0.246
0.7,age_binned,rem_mean_t,directed,age_binned -> rem_mean_t,0.207
0.7,sex_encoded,onset_latency_std_tm1,directed,sex_encoded -> onset_latency_std_tm1,0.374
0.7,race_encoded,deep_std_t,directed,race_encoded -> deep_std_t,0.685
0.7,promis_dep_sum_tm1,awake_std_tm1,directed,promis_dep_sum_tm1 -> awake_std_tm1,0.342
0.7,efficiency_mean_tm1,hr_average_mean_tm1,directed,efficiency_mean_tm1 -> hr_average_mean_tm1,0.372
0.7,temperature_deviation_mean_tm1,hr_average_std_tm1,directed,temperature_deviation_mean_tm1 -> hr_average_std_tm1,0.665
0.7,temperature_trend_deviation_std_tm1,rmssd_std_tm1,directed,temperature_trend_deviation_std_tm1 -> rmssd_std_tm1,0.461
0.7,deep_std_tm1,rmssd_std_tm1,directed,deep_std_tm1 -> rmssd_std_tm1,0.468
0.7,temperature_trend_deviation_mean_tm1,breath_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> breath_average_mean_tm1,0.253
0.7,onset_latency_mean_tm1,breath_average_mean_tm1,directed,onset_latency_mean_tm1 -> breath_average_mean_tm1,0.035
0.7,onset_latency_std_tm1,temperature_deviation_std_tm1,directed,onset_latency_std_tm1 -> temperature_deviation_std_tm1,0.128
0.7,temperature_deviation_std_tm1,temperature_trend_deviation_std_t,directed,temperature_deviation_std_tm1 -> temperature_trend_deviation_std_t,0.516
0.7,onset_latency_mean_tm1,light_mean_tm1,directed,onset_latency_mean_tm1 -> light_mean_tm1,0.469
0.7,awake_mean_tm1,onset_latency_std_tm1,directed,awake_mean_tm1 -> onset_latency_std_tm1,0.105
0.7,promis_dep_sum_t,rem_std_t,directed,promis_dep_sum_t -> rem_std_t,0.493
0.7,hr_lowest_mean_t,hr_average_mean_t,directed,hr_lowest_mean_t -> hr_average_mean_t,0.188
0.7,efficiency_mean_t,hr_average_mean_t,directed,efficiency_mean_t -> hr_average_mean_t,0.172
0.7,breath_average_std_t,hr_average_std_t,directed,breath_average_std_t -> hr_average_std_t,0.678
0.7,efficiency_std_t,hr_average_std_t,directed,efficiency_std_t -> hr_average_std_t,0.311
0.7,rmssd_mean_t,hr_lowest_mean_t,directed,rmssd_mean_t -> hr_lowest_mean_t,0.07
0.7,rmssd_mean_t,rem_mean_t,directed,rmssd_mean_t -> rem_mean_t,0.263
0.7,onset_latency_mean_t,light_mean_t,directed,onset_latency_mean_t -> light_mean_t,0.243
0.7,age_binned,deep_mean_tm1,directed,age_binned -> deep_mean_tm1,0.414
0.7,breath_v_average_mean_tm1,deep_mean_tm1,directed,breath_v_average_mean_tm1 -> deep_mean_tm1,0.09
0.7,breath_v_average_mean_tm1,rem_mean_tm1,directed,breath_v_average_mean_tm1 -> rem_mean_tm1,0.061
0.7,onset_latency_mean_tm1,onset_latency_std_t,directed,onset_latency_mean_tm1 -> onset_latency_std_t,0.337
0.7,light_std_tm1,temperature_max_std_t,directed,light_std_tm1 -> temperature_max_std_t,0.109
0.7,hr_average_mean_t,breath_average_mean_t,directed,hr_average_mean_t -> breath_average_mean_t,0.384
0.7,breath_average_mean_t,hr_average_std_t,directed,breath_average_mean_t -> hr_average_std_t,0.181
0.7,onset_latency_mean_t,awake_mean_t,directed,onset_latency_mean_t -> awake_mean_t,0.729
0.7,awake_std_t,rem_std_t,directed,awake_std_t -> rem_std_t,0.432
0.7,sex_encoded,temperature_deviation_std_tm1,directed,sex_encoded -> temperature_deviation_std_tm1,0.004
0.7,temperature_trend_deviation_mean_tm1,promis_dep_sum_tm1,directed,temperature_trend_deviation_mean_tm1 -> promis_dep_sum_tm1,0.047
0.7,promis_anx_sum_tm1,temperature_deviation_mean_t,directed,promis_anx_sum_tm1 -> temperature_deviation_mean_t,0.017
0.7,breath_average_std_tm1,breath_v_average_std_tm1,directed,breath_average_std_tm1 -> breath_v_average_std_tm1,0.04
0.7,breath_average_std_tm1,light_std_tm1,directed,breath_average_std_tm1 -> light_std_tm1,0.21
0.7,rem_mean_tm1,temperature_max_mean_tm1,undirected,rem_mean_tm1 -- temperature_max_mean_tm1,0.171
0.7,temperature_trend_deviation_mean_t,temperature_deviation_mean_t,directed,temperature_trend_deviation_mean_t -> temperature_deviation_mean_t,0.229
0.7,efficiency_std_t,temperature_max_std_t,directed,efficiency_std_t -> temperature_max_std_t,0.17
0.7,deep_std_t,temperature_max_std_t,directed,deep_std_t -> temperature_max_std_t,0.547
0.7,awake_std_t,temperature_max_std_t,directed,awake_std_t -> temperature_max_std_t,0.543
0.7,age_binned,breath_v_average_mean_t,directed,age_binned -> breath_v_average_mean_t,0.268
0.7,age_binned,temperature_max_mean_t,directed,age_binned -> temperature_max_mean_t,0.019
0.7,breath_average_mean_tm1,awake_mean_t,directed,breath_average_mean_tm1 -> awake_mean_t,0.001
0.7,efficiency_mean_tm1,light_mean_tm1,directed,efficiency_mean_tm1 -> light_mean_tm1,0.041
0.7,onset_latency_mean_t,hr_average_mean_t,directed,onset_latency_mean_t -> hr_average_mean_t,0.083
0.7,temperature_trend_deviation_mean_t,hr_average_std_t,directed,temperature_trend_deviation_mean_t -> hr_average_std_t,0.09
0.7,temperature_trend_deviation_std_t,temperature_deviation_mean_t,directed,temperature_trend_deviation_std_t -> temperature_deviation_mean_t,0.178
0.7,awake_mean_t,temperature_deviation_mean_t,directed,awake_mean_t -> temperature_deviation_mean_t,0.264
0.7,awake_mean_t,temperature_trend_deviation_std_t,directed,awake_mean_t -> temperature_trend_deviation_std_t,0.133
0.7,temperature_max_mean_t,onset_latency_mean_t,directed,temperature_max_mean_t -> onset_latency_mean_t,0.043
0.7,hr_average_mean_tm1,hr_lowest_mean_tm1,directed,hr_average_mean_tm1 -> hr_lowest_mean_tm1,0.371
0.7,temperature_max_mean_tm1,rem_mean_tm1,directed,temperature_max_mean_tm1 -> rem_mean_tm1,0.308
0.7,temperature_trend_deviation_std_t,breath_average_mean_t,directed,temperature_trend_deviation_std_t -> breath_average_mean_t,0.17
0.7,hr_lowest_mean_t,light_mean_t,directed,hr_lowest_mean_t -> light_mean_t,0.035
0.7,temperature_max_mean_t,temperature_deviation_mean_t,directed,temperature_max_mean_t -> temperature_deviation_mean_t,0.091
0.7,temperature_deviation_mean_tm1,rmssd_mean_tm1,directed,temperature_deviation_mean_tm1 -> rmssd_mean_tm1,0.192
0.7,hr_lowest_std_tm1,deep_std_tm1,directed,hr_lowest_std_tm1 -> deep_std_tm1,0.129
0.7,deep_std_tm1,breath_v_average_std_tm1,directed,deep_std_tm1 -> breath_v_average_std_tm1,0.05
0.7,light_mean_tm1,breath_v_average_std_tm1,directed,light_mean_tm1 -> breath_v_average_std_tm1,0.023
0.7,temperature_deviation_mean_tm1,temperature_deviation_std_t,directed,temperature_deviation_mean_tm1 -> temperature_deviation_std_t,0.121
0.7,light_mean_tm1,rem_mean_tm1,directed,light_mean_tm1 -> rem_mean_tm1,0.2
0.7,light_std_t,temperature_deviation_std_t,directed,light_std_t -> temperature_deviation_std_t,0.208
0.7,temperature_max_mean_t,temperature_trend_deviation_std_t,directed,temperature_max_mean_t -> temperature_trend_deviation_std_t,0.017
0.7,light_std_t,deep_mean_t,directed,light_std_t -> deep_mean_t,0.036
0.7,light_mean_t,rem_mean_t,directed,light_mean_t -> rem_mean_t,0.322
0.7,rmssd_mean_tm1,rem_mean_tm1,directed,rmssd_mean_tm1 -> rem_mean_tm1,0.076
0.7,breath_average_mean_tm1,hr_lowest_mean_tm1,directed,breath_average_mean_tm1 -> hr_lowest_mean_tm1,0.001
0.7,breath_average_mean_tm1,breath_average_std_t,directed,breath_average_mean_tm1 -> breath_average_std_t,0.029
0.7,light_mean_tm1,hr_lowest_mean_tm1,directed,light_mean_tm1 -> hr_lowest_mean_tm1,0.014
0.7,temperature_trend_deviation_mean_tm1,breath_v_average_mean_t,directed,temperature_trend_deviation_mean_tm1 -> breath_v_average_mean_t,0.058
0.7,hr_average_std_t,breath_v_average_std_t,directed,hr_average_std_t -> breath_v_average_std_t,0.332
0.7,onset_latency_mean_t,temperature_max_mean_t,directed,onset_latency_mean_t -> temperature_max_mean_t,0.196
0.7,light_mean_t,temperature_max_mean_t,directed,light_mean_t -> temperature_max_mean_t,0.214
0.7,sex_encoded,hr_average_mean_t,directed,sex_encoded -> hr_average_mean_t,0.007
0.7,race_encoded,awake_std_t,directed,race_encoded -> awake_std_t,0.136
0.7,deep_std_tm1,hr_lowest_std_tm1,directed,deep_std_tm1 -> hr_lowest_std_tm1,0.09
0.7,hr_average_mean_t,breath_v_average_mean_t,directed,hr_average_mean_t -> breath_v_average_mean_t,0.023
0.7,deep_std_t,breath_v_average_std_t,directed,deep_std_t -> breath_v_average_std_t,0.135
0.7,rem_mean_t,temperature_max_std_t,directed,rem_mean_t -> temperature_max_std_t,0.007
0.7,rmssd_std_tm1,rmssd_mean_t,directed,rmssd_std_tm1 -> rmssd_mean_t,0.174
0.7,rmssd_std_t,temperature_trend_deviation_std_t,directed,rmssd_std_t -> temperature_trend_deviation_std_t,0.047
0.7,breath_average_mean_t,deep_std_t,directed,breath_average_mean_t -> deep_std_t,0.001
0.7,deep_std_tm1,temperature_trend_deviation_mean_t,directed,deep_std_tm1 -> temperature_trend_deviation_mean_t,0.002
0.7,temperature_deviation_mean_t,temperature_max_mean_t,directed,temperature_deviation_mean_t -> temperature_max_mean_t,0.034
0.7,efficiency_mean_t,temperature_max_mean_t,directed,efficiency_mean_t -> temperature_max_mean_t,0.036
0.7,awake_std_t,onset_latency_std_t,directed,awake_std_t -> onset_latency_std_t,0.156
0.7,light_mean_t,efficiency_mean_t,directed,light_mean_t -> efficiency_mean_t,0.052
0.7,rmssd_std_tm1,breath_v_average_mean_t,directed,rmssd_std_tm1 -> breath_v_average_mean_t,0.003
0.7,rem_std_tm1,awake_std_tm1,directed,rem_std_tm1 -> awake_std_tm1,0.194
0.7,temperature_max_mean_t,rem_mean_t,directed,temperature_max_mean_t -> rem_mean_t,0.23
0.7,age_binned,temperature_trend_deviation_mean_t,directed,age_binned -> temperature_trend_deviation_mean_t,0.028
0.7,breath_v_average_mean_tm1,breath_average_mean_tm1,directed,breath_v_average_mean_tm1 -> breath_average_mean_tm1,0.002
0.7,breath_v_average_std_t,hr_average_mean_t,directed,breath_v_average_std_t -> hr_average_mean_t,0.002
0.7,light_std_t,temperature_max_std_t,directed,light_std_t -> temperature_max_std_t,0.03
0.7,promis_anx_sum_tm1,breath_average_mean_tm1,directed,promis_anx_sum_tm1 -> breath_average_mean_tm1,0.014
0.7,rem_std_tm1,promis_dep_sum_t,directed,rem_std_tm1 -> promis_dep_sum_t,0.277
0.7,light_mean_tm1,breath_average_mean_tm1,directed,light_mean_tm1 -> breath_average_mean_tm1,0.012
0.7,promis_dep_sum_tm1,promis_anx_sum_tm1,directed,promis_dep_sum_tm1 -> promis_anx_sum_tm1,0.355
0.7,breath_average_std_t,deep_std_t,directed,breath_average_std_t -> deep_std_t,0.031
0.7,deep_std_t,breath_v_average_mean_t,directed,deep_std_t -> breath_v_average_mean_t,0.039
0.7,rem_std_tm1,hr_average_std_tm1,directed,rem_std_tm1 -> hr_average_std_tm1,0.007
0.7,breath_average_std_tm1,temperature_deviation_std_tm1,directed,breath_average_std_tm1 -> temperature_deviation_std_tm1,0.095
0.7,breath_v_average_std_t,hr_lowest_std_t,directed,breath_v_average_std_t -> hr_lowest_std_t,0.097
0.7,light_std_tm1,deep_mean_tm1,directed,light_std_tm1 -> deep_mean_tm1,0.039
0.7,breath_average_std_t,rem_std_t,directed,breath_average_std_t -> rem_std_t,0.075
0.7,awake_std_t,temperature_deviation_std_t,directed,awake_std_t -> temperature_deviation_std_t,0.086
0.7,rem_mean_t,temperature_max_mean_t,directed,rem_mean_t -> temperature_max_mean_t,0.085
0.7,ethnicity_encoded,breath_v_average_std_t,directed,ethnicity_encoded -> breath_v_average_std_t,0.108
0.7,onset_latency_mean_t,rmssd_mean_t,directed,onset_latency_mean_t -> rmssd_mean_t,0.029
0.7,sex_encoded,hr_average_std_tm1,directed,sex_encoded -> hr_average_std_tm1,0.05
0.7,race_encoded,temperature_max_mean_tm1,directed,race_encoded -> temperature_max_mean_tm1,0.002
0.7,ethnicity_encoded,temperature_trend_deviation_std_t,directed,ethnicity_encoded -> temperature_trend_deviation_std_t,0.008
0.7,temperature_trend_deviation_std_t,awake_mean_t,directed,temperature_trend_deviation_std_t -> awake_mean_t,0.14
0.7,hr_average_std_tm1,rmssd_std_tm1,directed,hr_average_std_tm1 -> rmssd_std_tm1,0.001
0.7,temperature_deviation_mean_tm1,onset_latency_std_tm1,directed,temperature_deviation_mean_tm1 -> onset_latency_std_tm1,0.013
0.7,breath_average_std_t,rem_mean_t,directed,breath_average_std_t -> rem_mean_t,0.034
0.7,breath_average_mean_tm1,temperature_max_mean_t,directed,breath_average_mean_tm1 -> temperature_max_mean_t,0.008
0.7,hr_average_std_t,hr_lowest_std_t,directed,hr_average_std_t -> hr_lowest_std_t,0.107
0.7,age_binned,hr_lowest_mean_tm1,directed,age_binned -> hr_lowest_mean_tm1,0.121
0.7,hr_lowest_std_tm1,breath_average_std_tm1,directed,hr_lowest_std_tm1 -> breath_average_std_tm1,0.074
0.7,breath_average_std_t,breath_v_average_std_t,directed,breath_average_std_t -> breath_v_average_std_t,0.053
0.7,race_encoded,breath_average_std_tm1,directed,race_encoded -> breath_average_std_tm1,0.01
0.7,race_encoded,promis_anx_sum_tm1,directed,race_encoded -> promis_anx_sum_tm1,0.204
0.7,temperature_max_mean_tm1,breath_average_mean_tm1,directed,temperature_max_mean_tm1 -> breath_average_mean_tm1,0.009
0.7,breath_average_std_t,temperature_deviation_std_t,directed,breath_average_std_t -> temperature_deviation_std_t,0.064
0.7,sex_encoded,rem_mean_t,directed,sex_encoded -> rem_mean_t,0.015
0.7,deep_mean_tm1,rmssd_std_tm1,directed,deep_mean_tm1 -> rmssd_std_tm1,0.011
0.7,deep_std_tm1,light_std_tm1,directed,deep_std_tm1 -> light_std_tm1,0.066
0.7,sex_encoded,onset_latency_mean_t,directed,sex_encoded -> onset_latency_mean_t,0.012
0.7,temperature_deviation_std_tm1,onset_latency_std_tm1,directed,temperature_deviation_std_tm1 -> onset_latency_std_tm1,0.01
0.7,temperature_deviation_std_t,breath_v_average_std_t,directed,temperature_deviation_std_t -> breath_v_average_std_t,0.02
0.7,breath_average_std_tm1,awake_std_tm1,directed,breath_average_std_tm1 -> awake_std_tm1,0.072
0.7,hr_average_mean_t,temperature_deviation_mean_t,directed,hr_average_mean_t -> temperature_deviation_mean_t,0.054
0.7,efficiency_std_t,hr_lowest_std_t,directed,efficiency_std_t -> hr_lowest_std_t,0.057
0.7,ethnicity_encoded,breath_v_average_mean_tm1,directed,ethnicity_encoded -> breath_v_average_mean_tm1,0.001
0.7,hr_lowest_mean_tm1,rem_std_tm1,directed,hr_lowest_mean_tm1 -> rem_std_tm1,0.002
0.7,breath_average_mean_t,hr_lowest_mean_t,directed,breath_average_mean_t -> hr_lowest_mean_t,0.007
0.7,onset_latency_std_tm1,temperature_deviation_mean_tm1,directed,onset_latency_std_tm1 -> temperature_deviation_mean_tm1,0.01
0.7,breath_average_std_t,light_std_t,directed,breath_average_std_t -> light_std_t,0.001
0.7,deep_std_t,light_std_t,directed,deep_std_t -> light_std_t,0.041
0.7,awake_std_tm1,hr_lowest_mean_tm1,directed,awake_std_tm1 -> hr_lowest_mean_tm1,0.011
0.7,ethnicity_encoded,breath_v_average_mean_t,directed,ethnicity_encoded -> breath_v_average_mean_t,0.028
0.7,promis_dep_sum_tm1,rem_std_tm1,directed,promis_dep_sum_tm1 -> rem_std_tm1,0.001
0.7,hr_lowest_std_tm1,hr_average_mean_tm1,directed,hr_lowest_std_tm1 -> hr_average_mean_tm1,0.001
0.7,rem_std_tm1,hr_average_mean_tm1,directed,rem_std_tm1 -> hr_average_mean_tm1,0.013
0.7,breath_average_mean_tm1,onset_latency_mean_t,directed,breath_average_mean_tm1 -> onset_latency_mean_t,0.011
0.7,rmssd_mean_tm1,hr_lowest_mean_tm1,directed,rmssd_mean_tm1 -> hr_lowest_mean_tm1,0.004
0.7,light_mean_tm1,efficiency_std_tm1,directed,light_mean_tm1 -> efficiency_std_tm1,0.038
0.7,ethnicity_encoded,rmssd_mean_tm1,directed,ethnicity_encoded -> rmssd_mean_tm1,0.012
0.7,light_std_t,breath_average_std_t,directed,light_std_t -> breath_average_std_t,0.027
0.7,hr_average_std_tm1,hr_lowest_std_tm1,directed,hr_average_std_tm1 -> hr_lowest_std_tm1,0.016
0.7,hr_lowest_std_t,breath_v_average_std_t,directed,hr_lowest_std_t -> breath_v_average_std_t,0.01
0.7,light_std_tm1,awake_std_tm1,directed,light_std_tm1 -> awake_std_tm1,0.018
0.7,light_mean_t,breath_average_mean_t,directed,light_mean_t -> breath_average_mean_t,0.007
0.7,onset_latency_mean_tm1,temperature_trend_deviation_std_tm1,directed,onset_latency_mean_tm1 -> temperature_trend_deviation_std_tm1,0.01
0.7,hr_average_std_t,temperature_deviation_std_t,directed,hr_average_std_t -> temperature_deviation_std_t,0.02
